platform,text,A0001,A0002,A0003,sentiment_label
Youtube,"A UNAS HORAS DE LA ELECCIÓN EL #ine LLAMA A SESION EXTRAORDINARIA, MIRA LO QUE ESTA PASANDO! __ #ine #sesionextraordinaria #eleccionpresidencial  #normapiña #senado #discusión  #amlo #mañaneras #mañanerasdeamlo  #noroña #ine #envivo  #cdmx #jalisco #guadalajara #claudiasheinbaum #claudiadelgadillo #imeldaperezsegura #cierredecampaña  #senadodelarepublica #envivo  #senadomexicano #senadores  #jalisco #debate #gubernatura #claudiadelgadillo #claudia #pablolemus #laura #haro #partido #america #cruzazul #final  #senadores  #amlet #morena #pt #verde #normapiña SONRIAN #renuncia #noticia  #ine #conferencia #españa #madrid  #noticia #voto #extranjerosenmexico #usa #dallas #ine #conferencia   #mariodelgado #xóchitlgálvez #denuncia #usa #fraudes  #noroña _- #senado #envivo #noticias #noticia   #ine #álvarez #icaza  #gutiérrez #luna  #humprey  #mariodelgado #conferencia CLAUDIA  #claudiasheinbaum  #xóchitlgálvez #maynez  #pablolemus #xóchitlgálvez  #alitomoreno  #carlahumprey #guadalupetaddei #ine #claudiazavala #noroña #ine #icaza #sondon #amlet #gutierrezluna #senado #envivo  #elecciones #2024 #tlajomulco #jalisco  #clarabrugada #santiagotaboada  #alejandroarmenta #eduardorivera #fernandomorales #debatepolitico #debate  #morena #claudiasheinbaum PRESIDENTA #alvarezmaynez  #jovenes VIVA LA 4T 
 
A SOLO UNAS HORAS DE LA ELECCION MAS CONCURRIDA DE LA HISTORIA DE MEXICO, EL INE LLAMA A SESIÓN EXTRAORDINARIA MIRA LO QUE ESTÁ OCURRIENDO EN ESTOS MOMENTOS!!

Y TU CONFIAS EN EL INE? DEJA TU RESPUESTA EN LOS COMENTARIOS SI ES QUE LEISTE ESTA DESCRIPCIÓN, GRACIA!!

#planc 

@LARESUMIDA.  SUSCRIBANSE- GRACIAS Y BENDICIONES PARA TODOS!


SIGAMOS HACIENDO HISTORIA! 😎🫡





Gracias por mirar el video completo y dejar su comentario, estamos al pendiente de todos los mensajes, sugerencias etc.
Gracias por compartir. importante compartir 
suscríbanse si les gusto el contenido!!!  de esa forma apoyan a nuestro canal ya que no dependemos de ningún partido politico ni asociación civil, solo de la gracia de dios y de ustedes! gracias, ¡¡mil GRACIAS!! 😎PD. a todos los HATES"" que DIOS los bendiga!",NEU,NEG,NEU,NEU
Youtube,"✅🔥 PERIODICAZO: ¡CECI FLORES da ULTIMÁTUM a OBRADOR y a SHEINBAUM! LORET FILTRA VIDEO EXCLUSIVO! __ Por segundo día consecutivo la madre buscadora Ceci Flores, esta vez vestida como beisbolista, buscó entregar una pala al presidente de México, pidió que el mandatario se ponga en el lugar de las buscadoras.

🎬 BROZO y LORET: #brozoyloret #shorts #brozo #loret #loretybrozo #latinus #latinus #lópezobrador #ceciflores #madresbuscadoras #buscadoras #43normalistas #20demarzo #19demarzo #marzo #marzo2024 #ayotzinapa #ayotzinapasomostodos #portazo #guerrero #tlacos #ardillos #desaparecidos #desapariciones #ejército #fueelestado #sedena #militares #epn #peñanieto #calderón #píolópezobrador #elecciones2024 #narcoelecciones #píolópez #latinus #píolópez #pío #fgr #mañanera #lamañanera #fiscalía #cárcel #loretdemola #carlosloret #últimahora #demanda #careo #teléfonos #píolopezobrador #filtraciones #celulares #todossomosloret #libertad #univisión #dictador #libertaddeexpresión #censura #tutupiche #ardillos #losardillos #fgr #gertzmanero #obispos #entrevist #viral #escándalo #reportaje #elecciones2006 #morena #prd #propublica #narcopresidente #narcocandidata #timgolden #mañanera #dea #fbi #sinaloa #cártel #tráfico #eua #morena #cash #elreydelcash #ovidioguzman #estadosunidos #socios #corruptos #febrero #febrero2024 #joséramónlópezbeltrán #palacionacional #mafia #claudiasheinbaum #sheinbaum #4t #morena #tulum #aeropuerto #moches #corrupción #xóchitlmanía #trivagos #hijosdeamlo #amlover #últimahora #últimominuto #xóchitlgálvez #protestas #corte #morena #4t #corcholatas #corcholata #esclaudia #corcholatas #videoviral #esviral #chapitos #chapo #chapoguzán #elchapoguzmán #alerta #últimahora #deúltimominuto #chairos #amlohoy #peje #amlover #amloveteya #brozohoy #lorethoy #últimahora #videoviral #viral #yaesviral #mentiroso #latinus #lorethoy #amlohoy #amloveteya #tepjf #ine #ife #fox #gobiernodeméxico #xochitlva #demanda #yaesviral #corcholatas  #elecciones #xochilovers #amloveteya #envivo #lamañanera #mañanerasdeamlo #mañanerahoy #latinusdiario #mañaneras #shortsvideo #shortvideo #shortsfeed #brozolive #loretdemola #loretybrozo #carlosloret #carlosloretdemola 

Suscríbete si eres Nuevo en el Canal! Asegúrate de ACTIVAR las Notificaciones (Activa la Campanita!) para que nunca te pierdas un nuevo video♥

Loret, Brozo, Latinus, Brozo Y Loret, Loret Y Brozo, El Universal, Reforma, Lectómano, Morrillo Moreno, FRENAAA, Ricardo Alemán, Contrapeso Ciudadano, RID Tv, El Crítico, Alemán, La Otra Opinión, Ángel Verdugo, Atypical Te Ve, Atypical, Atypical TV, Carlos Alazraki, Luis Berman, Cena De Grillos, Pedro Ferriz, Loret De Mola, Sin Censura, Vicente Serrano, Enrique Krauze, AMLO, Gobierno De México, La Mañanera, AMLO El Mejor Presidente De México, Shorts, TikTok, TikTok2021, Mejores TikTok, Shorts 2021, Noticias, México

MEXICANOS ANTI-AMLO, AYÚDENNOS COMPARTIENDO ESTE VIDEO EN TODAS LAS REDES SOCIALES. ANTI-LOPEZ ANTI-OBRADOR ANTI-4T ANTI-DICTADORES

#Loret #Brozo #Latinus #BrozoYLoret #LoretYBrozo #ElUniversal #Reforma #Lectómano #MorrilloMoreno #FRENAAA, #RicardoAlemán, #ContrapesoCiudadano #RIDTv #ElCrítico #Alemán #LaOtraOpinión #ÁngelVerdugo AtypicalTeVe #Atypical #AtypicalTV #CarlosAlazraki #LuisBerman #CenaDeGrillos #ClaudioX #PedroFerriz #LoretDeMola #SinCensura #VicenteSerrano #EnriqueKrauze #AMLO #GobiernoDeMéxico #LaMañanera #AMLOElMejorPresidenteDeMéxico #AMLOLujoDePresidente #LópezObrador #PresidenteDeMéxico #ConferenciaPresidente #Shorts #TikTok #TikTok2021 #MejoresTikTok #Shorts2021 #ShortsYouTube #YouTubeShorts #MeCansoGanso

Este canal está hecho con en el fin de apoyar a todo ciudadano mexicano a darse cuenta sobre lo que está pasando realmente en México con el gobierno que enzabeza Andrés Manuel López Obrador, de la misma forma en que lo hacen diferentes canales como LATINUS, LORET, El BROZO, RICARDO ALEMÁN, PEDRO FERRIZ, EL UNIVERSAL, entre otros.

AMLO conferencia de prensa hoy AMLO regreso a clases López Obrador En Vivo, López Obrador el Mejor Presidente del Mundo, López Obrador Hoy, López Obrador Mañanera de Hoy

Tags:

Conferencia de prensa matutina AMLO, Conferencia Mañanera, La Mañanera, Conferencia Presidente, Gobierno de México, AMLO conferencia de prensa hoy, AMLO regreso a clases, AMLO vitacilina, López Obrador En Vivo, López Obrador el Mejor Presidente del Mundo, López Obrador Hoy, López Obrador Mañanera de Hoy, AMLO Vacunas, Becas AMLO 2021, AMLO 2021, AMLO, Cuarta Transformación, 4T, 4Transformación, Andrés Manuel López Obrador, López Obrador, Apoyando a López Obrador, AMLO Lujo de Presidente, AMLO contra PRI, AMLO contra PAN, AMLO contra PRD, AMLO contra INE, AMLO contra Opositores, AMLO mejor discurso, El Mejor Discurso de AMLO, López Obrador en Palacio Nacional, AMLO en Palacio Nacional, AMLO Reelección, AMLO 2024, AMLO 2021, AMLO contra Jorge Ramos, AMLO contra Loret, AMLO tunde a Jorge Ramos, AMLO tunde a Loret, AMLO exhibe a periodistas, AMLO contra chayoteros, AMLO Sin Censura, Sin Censura, El Chapucero, Campechaneando, Sin Linea Mx",NEU,NEG,NEU,NEG
Youtube,#claudiasheinbaum #viral #viralvideo __,NEU,NEU,NEU,NEU
Youtube,"PUEBLO VA A EXIGIR UN EXCELENTE DESARROLLO DE GOBIERNO DE SHEINBAUM, ADVIERTE SEVILLA __ Sin duda, la Dra. Claudia Sheinbaum llega muy poderosa a la presidencia, incluso más que el presidente López Obrador por las mayorías en las cámaras. Al respecto, el escritor y periodista Ricardo Sevilla señala que la presidenta electa recibe un enorme legado y señala que con su elección tendrá que continuar haciéndolo relevante para el futuro de este país. Enfatiza que no deberá detenerse ni escatimar para conseguir una sociedad más justa y próspera 
@sevillacritico
#sincensuratv #claudiasheinbaum #ricardosevilla 

¡Tienda en linea de Sin Censura! Gracias por su apoyo.
https://shopsincensuratv.com

Conviértete en miembro de este canal para disfrutar de ventajas:
https://www.youtube.com/channel/UC0R4smsFydUrF_vK9ziR80A/join

¡YA CONTAMOS CON #PAYPAL PARA LAS DONACIONES!

PayPal:
https://www.paypal.com/paypalme/sincensuramediatv


¡SÍGUE NUESTRA PROGRAMACIÓN EN NUESTROS CANALES DE #YOUTUBE!

Youtube:

https://www.youtube.com/SinCensuraTVMedia

https://www.youtube.com/SinCensuraMedia

https://www.youtube.com/c/SinCensuraPresenta

https://www.youtube.com/c/VICENTESERRANOSinCensura


https://www.youtube.com/c/NoticiasMEXSinCensura





¡SÍGUENOS EN NUESTRAS REDES SOCIALES!

Facebook:
https://www.facebook.com/scconvicenteserrano

Twitter:
https://twitter.com/_VicenteSerrano

Instagram:
https://www.instagram.com/sin_censura_vicente_serrano/",NEU,POS,NEU,NEU
Youtube,UNETE A LA LEGIÓN AMLO #fypシ #amlo #claudiasheinbaum #foryou __,NEU,NEU,NEU,NEU
Youtube,"Claudia Sheinbaum incorpora a Ebrard, de la Fuente y Bárcena a su gabinete __ Claudia Sheinbaum Pardo, virtual presidenta electa de México, nombró a los primeros seis integrantes del próximo gabinete presidencial.

#ClaudiaSheinbaum #Mexico #Noticias #MarceloEbrard #CDMX #Edomex #Puebla #Veracruz #NuevoLeon #Oaxaca",POS,NEU,NEU,NEU
Youtube,"Caminata en apoyo de Claudia Sheinbaum para presidenta de México 2024. __ El domingo 26 de mayo de 2024, Morena New York Comité 1, personas mexicanas en Lenapehoking (ciudad de Nueva York) que apoyan al presidente mexicano Andrés Manuel López Obrador (AMLO), realizaron una ""Caminata de la Transformación"" de Brooklyn a Manahatta (Manhattan), en apoyo a Claudia Sheinbaum Pardo para presidenta de México 2024 - 2030.

Mariachi Talavera y Academia De Mariachi Nuevo Amanecer participaron en la manifestación en apoyo de Claudia Sheinbaum y del presidente AMLO.

Cruzaron el famoso Puente de Brooklyn, que el 24 de mayo de 2024 cumplió 141 años.

En el 2018, viajé de la ciudad de Nueva York a la ciudad de México para cubrir la inauguración del gobierno del presidente mexicano Andrés Manuel López Obrador, el sábado 1 de diciembre del mismo año.

Voy a viajar a la ciudad de México para cubrir el cambio de gobierno del presidente AMLO, el 1 de octubre de 2024. Puedes apoyarme haciendo una donación en mi cuenta de PayPal: https://www.paypal.com/paypalme/javiersoriano1

Las votaciones para presidenta y otros servidores públicos en México, es el domino 2 de junio de 2024.

PROTESTAS EN NYC EN APOYO A PALESTINA.
INFO en wolpalestine, peoplesforumnyc, cuny4palestine, alawdany, nycpym en X y otras redes sociales.

26 de mayo de 2024: 233 DÍAS desde que Israel comenzó a bombardear Gaza (Israel también bombardeó Gaza antes del 7 de octubre de 2023). ¡Los 76 años de ocupación de Palestina DEBEN TERMINAR YA!

Pidan al pres. mexicano AMLO que apoye a Palestina.
https://twitter.com/lopezobrador_
https://www.facebook.com/lopezobrador.org.mx
https://www.instagram.com/lopezobrador/

ELECCIONNES PRESIDENCIALES EN USA 2024

Partido por el Socialismo y la Liberación
Claudia De La Cruz
Karina Garcia
votesocialist2024.com

Partido Verde de Estados Unidos
Jill Stein
www.jillstein2024.com

Independiente
Cornel West
www.cornelwest2024.com

Antes de la ciudad de Nueva York, estaba Lenapehoking, la tierra ancestral del Pueblo Indígena Lenape. Desplazados por la fuerza por los blancos invasores colonos europeos, sus tierras fueron robadas para crear estados de colonos invasores. Vivimos en tierras robadas al Pueblo Originario Lenape. ¡REGRESEN LAS TIERRAS ROBADAS!

Lenapehoking se traduce como 'la tierra del Pueblo Lenape'. El territorio histórico del Pueblo Lenape incluía una parte del estado de Delaware, todo el estado de Nueva Jersey, una parte del estado de Pensilvania y una parte del estado de Nueva York.

El nombre Manhattan proviene del Lenape ""Manahatta"". El Pueblo Originario Indígena Lenape, habitantes originales de Manhattan y toda la ciudad de Nueva York, llamaron a la isla Manahatta, que significa ""isla montañosa"".

*

Soy periodista independiente. Haz una donación. Apoya mi trabajo aquí: https://www.paypal.com/paypalme/javiersoriano1 Puedes ser mi Patreon aquí: https://www.javiersoriano.com/about/patreon/

Mi sitio de Internet: https://www.javiersoriano.com/
Facebook: https://www.facebook.com/JavierSorianoNY
Twitter: https://twitter.com/JavierSorianoNY

#ClaudiaSheinbaum #AMLO #MexicanosEnUSA",POS,POS,NEU,POS
Youtube,"🔥 ¡SHEINBAUM ESTÁ FURIOSA! ¡LORET PONE SOBRE las CUERDAS a la CORCHOLATA de OBRADOR! __ 🎬 BROZO Y LORET: #brozoyloret #shorts #brozo #loret #loretybrozo #latinus #lópezobrador #claudiasheinbaum #sheinbaum #04deabril #abril #4kvideo deabril #abril2024 #insabi #seguropopular #imssbienestar #imss #salud #desabasto #desabastodemedicamentos #medicamentos #palacionacional #austeridad #austeridadrepublicana #pobrezafranciscana #lujos #chef #corcholatas #videoviral #yaesviral #tenebrozo #chairos #chairiza #últimahora #exclusiva #andylópezbeltrán #andy #investigaciones #joséramónlópezbeltrán #trivagos #elclan #clan #ine #elinenosetoca #entrevista #leyelectoral #4t #chairos #amlovers #lunes #elecciones2024 #trenmaya #xóchitlgálvez #reformas #poderjudicial #supremacorte #xóchitl #pemex #xochilovers #exclusiva #dosbocas #aifa #balasto #corrupto #corruptos #4t #amlo #peje #contralacorrupción #últimahora #deúltimahora #deúltimominuto #entrevista #tojil #sheinbaum #elecciones2024 #amlovers #chairos #domingo #domingazo #viral #videoviral #esviral #shortsvideo #shortvideo #shortsfeed #brozolive #loretdemola #loretybrozo #carlosloret #carlosloretdemola #shortsyoutube #shortsbeta #shortsvideos #shortsviral #shorts_video #shorts_ #short #shortvideos #shortvideos #shortfeed #shortsbeta 

►❤️ Suscríbete si eres Nuevo en el Canal! ►🧡 Asegúrate de ACTIVAR las Notificaciones (Activa la Campanita! 🔔) para que nunca te pierdas un nuevo video♥

Loret, Brozo, Latinus, Brozo Y Loret, Loret Y Brozo, El Universal, Reforma, Lectómano, Morrillo Moreno, FRENAAA, Ricardo Alemán, Contrapeso Ciudadano, RID Tv, El Crítico, Alemán, La Otra Opinión, Ángel Verdugo, Atypical Te Ve, Atypical, Atypical TV, Carlos Alazraki, Luis Berman, Cena De Grillos, Pedro Ferriz, Loret De Mola, Sin Censura, Vicente Serrano, Enrique Krauze, AMLO, Gobierno De México, La Mañanera, AMLO El Mejor Presidente De México, Shorts, TikTok, TikTok2021, Mejores TikTok, Shorts 2021, Noticias, México


🔥 ¡ESTO TIENES QUE SABERLO! 📢 AMLO sigue de corrupto | Morena contra México 🇲🇽

📢 MEXICANOS ANTI-AMLO, AYÚDENNOS COMPARTIENDO ESTE VIDEO EN TODAS LAS REDES SOCIALES. ANTI-LOPEZ ANTI-OBRADOR ANTI-4T ANTI-DICTADORES

#Loret #Brozo #Latinus #BrozoYLoret #LoretYBrozo #ElUniversal #Reforma #Lectómano #MorrilloMoreno #FRENAAA, #RicardoAlemán, #ContrapesoCiudadano #RIDTv #ElCrítico #Alemán #LaOtraOpinión #ÁngelVerdugo AtypicalTeVe #Atypical #AtypicalTV #CarlosAlazraki #LuisBerman #CenaDeGrillos #ClaudioX #PedroFerriz #LoretDeMola #SinCensura #VicenteSerrano #EnriqueKrauze #AMLO #GobiernoDeMéxico #LaMañanera #AMLOElMejorPresidenteDeMéxico #AMLOLujoDePresidente #LópezObrador #PresidenteDeMéxico #ConferenciaPresidente #Shorts #TikTok #TikTok2021 #MejoresTikTok #Shorts2021 #ShortsYouTube #YouTubeShorts #MeCansoGanso

📢 COMPARTE ESTE VIDEO EN TUS REDES SOCIALES, ACTIVA LA CAMPANA DE NOTIFICACIONES Y NO OLVIDES SUSCRIBIRTE.

Este canal está hecho con en el fin de apoyar a todo ciudadano mexicano a darse cuenta sobre lo que está pasando realmente en México con el gobierno que enzabeza Andrés Manuel López Obrador, de la misma forma en que lo hacen diferentes canales como LATINUS, LORET, El BROZO, RICARDO ALEMÁN, PEDRO FERRIZ, EL UNIVERSAL, entre otros.

📢AMLO conferencia de prensa hoy 📢 AMLO regreso a clases 📢 López Obrador En Vivo, 📢 López Obrador el Mejor Presidente del Mundo, 📢López Obrador Hoy, 📢 López Obrador Mañanera de Hoy

Tags:

Conferencia de prensa matutina AMLO, Conferencia Mañanera, La Mañanera, Conferencia Presidente, Gobierno de México, AMLO conferencia de prensa hoy, AMLO regreso a clases, AMLO vitacilina, López Obrador En Vivo, López Obrador el Mejor Presidente del Mundo, López Obrador Hoy, López Obrador Mañanera de Hoy, AMLO Vacunas, Becas AMLO 2021, AMLO 2021, AMLO, Cuarta Transformación, 4T, 4Transformación, Andrés Manuel López Obrador, López Obrador, Apoyando a López Obrador, AMLO Lujo de Presidente, AMLO contra PRI, AMLO contra PAN, AMLO contra PRD, AMLO contra INE, AMLO contra Opositores, AMLO mejor discurso, El Mejor Discurso de AMLO, López Obrador en Palacio Nacional, AMLO en Palacio Nacional, AMLO Reelección, AMLO 2024, AMLO 2021, AMLO contra Jorge Ramos, AMLO contra Loret, AMLO tunde a Jorge Ramos, AMLO tunde a Loret, AMLO exhibe a periodistas, AMLO contra chayoteros, AMLO Sin Censura, Sin Censura, El Chapucero, Campechaneando, Sin Linea Mx

epn, peña nieto, vicente fox, felipe calderon, pan, morena, emilio lozoya, alfredo jalife rahme, carlos loret de mola, brozo, latinus, FOBAPROA, Jueces, Magistrados, suprema corte

Andrés Manuel López Obrador, López Obrador, AMLO, Beatriz Gutiérrez Müller, Enrique Peña Nieto, Peña Nieto, EPN, Angélica Rivera, Elba Esther Gordillo, Jose Antonio Meade, Luis Videgaray, Osorio Chong, Ochoa Reza, Rafael Moreno Valle, Donald Trump, México, PRI, PAN, PRD, MORENA, Movimiento Ciudadano, Miguel Ángel Mancera, Felipe Calderón, Vicente Fox, Carlos Slim.",NEG,NEG,NEU,NEG
Youtube,"Gabinete de Sheinbaum: Raquel Buenrostro, Jesús Esteva y David Kershenobich, el segundo nombramiento __ Gabinete de Sheinbaum: Raquel Buenrostro, Jesús Esteva y David Kershenobich, en el segundo nombramiento de integrantes #mexico #claudiasheinbaum #noroña #viral #urgente #shorts",NEU,NEU,NEU,NEU
Youtube,"🔴 EN VIVO Claudia Sheinbaum se reúne con el Consejo Coordinador Empresarial __ Claudia Sheinbaum Pardo, virtual Presidenta electa asiste como invitada a la Reunión de Consejo Nacional del Consejo Coordinador Empresarial (CCE)

#claudiasheinbaum",NEU,NEU,NEU,NEU
Youtube,#UltimaHora #SalinasPliego DEBERÁ PAGAR AL SAT!! #NormaPiña DESESPERADA POR PLAN C!! #XochitlGalvez __ #UltimaHora #Notirafaga #RafaHerrera #PlanC #Xochitl #Claudia #NormaPiña #SalinasPliego #AMLO #PastaDeConchos,NEU,NEG,NEU,NEU
Youtube,"LE MANDARON LA GN! AMLO DESACTIVÓ LA TRAMPA DE XÓCHITL Y SU EQUIPO, EN PALACIO NACIONAL REVELARON __ #presidente 
#claudia
#sheinbaum
#xochitlgalvez
#xochitl
#marianarodriguez
#samuelgarcia
#movimientociudadano
#pri
#noticiasmexico 
#morena 
#ine         
#amlo 
#ine  
#presidenteamlo     
#politica 
#consejeros 
#diputados",POS,NEG,NEU,NEG
